time,Temp (C),average humidity %,average wind speed
2016-06-30,25.85416667,83.29166667,14.20833333
2016-07-01,25.42083333,76.58333333,9.904166667
2016-07-02,26.57083333,69.45833333,16.89583333
2016-07-03,25.05416667,75.625,15.96666667
2016-07-04,24.29166667,69.5,10.8
2016-07-05,26.05833333,69.875,12.6875
2016-07-06,25.34583333,78.5,18.00833333
2016-07-07,26.4125,77.95833333,19.24583333
2016-07-08,26.1625,78.625,16.5375
2016-07-09,27.00833333,72.875,13.775
2016-07-10,27.4125,66.58333333,17.075
2016-07-11,27.5625,71.70833333,18.07083333
2016-07-12,28.4,71.625,12.68333333
2016-07-13,28.07083333,57.58333333,16.42083333
2016-07-14,25.72083333,70.45833333,9.845833333
2016-07-15,22.47916667,78.16666667,21.6
2016-07-16,24.49166667,74.79166667,6.7625
2016-07-17,25.95,80.20833333,15.72916667
2016-07-18,25.57916667,80.79166667,27.2
2016-07-19,26.68333333,85.91666667,41.75416667
2016-07-20,28.52083333,79.125,32.2875
2016-07-21,28.39166667,82.16666667,24.525
2016-07-22,30.60833333,77.16666667,21.14166667
2016-07-23,31.4625,75.29166667,19.58333333
2016-07-24,32.00833333,70.58333333,24.57916667
2016-07-25,31.5875,73.625,21.82083333
2016-07-26,28.05,79.91666667,13.79166667
2016-07-27,27.1625,74.70833333,11.94166667
2016-07-28,29.9,79.875,12.66666667
2016-07-29,30.67916667,79.0,14.02083333
2016-07-30,29.9125,81.58333333,16.37083333
2016-07-31,28.09166667,85.5,14.1375
2016-08-01,27.1625,86.125,8.008333333
2016-08-02,26.825,82.29166667,7.883333333
2016-08-03,27.25833333,79.625,9.4875
2016-08-04,28.0875,79.58333333,13.4875
2016-08-05,28.09166667,80.0,14.21666667
2016-08-06,27.71666667,85.45833333,15.26666667
2016-08-07,27.12083333,87.95833333,17.77916667
2016-08-08,28.0125,81.625,12.5375
2016-08-09,28.82083333,79.04166667,13.37083333
2016-08-10,29.54583333,79.29166667,18.43333333
2016-08-11,30.175,73.91666667,18.25833333
2016-08-12,29.90416667,75.04166667,14.73333333
2016-08-13,30.675,74.625,9.079166667
2016-08-14,28.2,83.70833333,10.025
2016-08-15,26.73333333,61.5,14.90833333
2016-08-16,26.26666667,72.58333333,10.4625
2016-08-17,25.77083333,67.375,18.15416667
2016-08-18,28.69166667,77.66666667,18.8125
2016-08-19,27.32916667,90.16666667,12.95833333
2016-08-20,27.1625,83.08333333,20.5125
2016-08-21,27.675,74.20833333,16.2125
2016-08-22,26.625,59.70833333,12.20416667
2016-08-23,27.175,64.0,7.6625
2016-08-24,27.8,65.33333333,20.2125
2016-08-25,22.93333333,58.91666667,31.35416667
2016-08-26,22.69583333,59.25,22.31666667
2016-08-27,22.57083333,59.25,17.0375
2016-08-28,23.2,64.125,22.70416667
2016-08-29,24.3375,52.66666667,27.04166667
2016-08-30,24.7875,50.625,21.64583333
2016-08-31,26.48333333,45.91666667,19.75833333
2016-09-01,24.975,51.08333333,11.53333333
2016-09-02,25.75,44.41666667,14.07083333
2016-09-03,26.13333333,57.0,12.8375
2016-09-04,28.41666667,58.58333333,12.175
2016-09-05,27.19583333,60.91666667,10.1
2016-09-06,25.89583333,58.91666667,12.35416667
2016-09-07,22.775,77.83333333,11.91666667
2016-09-08,26.44583333,50.58333333,4.583333333
2016-09-09,26.30833333,53.0,15.375
2016-09-10,25.125,65.29166667,13.6625
2016-09-11,24.6875,73.58333333,12.15416667
2016-09-12,23.59166667,71.625,10.01666667
2016-09-13,24.90416667,62.41666667,4.875
2016-09-14,25.24166667,68.5,10.80833333
2016-09-15,24.25,72.91666667,13.85833333
2016-09-16,24.14583333,70.79166667,18.175
2016-09-17,22.79583333,60.0,26.87083333
2016-09-18,21.6125,50.29166667,31.225
2016-09-19,20.46666667,48.58333333,22.97083333
2016-09-20,20.45416667,54.0,10.99166667
2016-09-21,22.13333333,58.66666667,14.3625
2016-09-22,23.80416667,59.58333333,22.20833333
2016-09-23,23.82916667,62.375,23.95416667
2016-09-24,24.15833333,65.04166667,19.775
2016-09-25,24.08333333,70.45833333,20.75833333
2016-09-26,22.76666667,74.20833333,12.07083333
2016-09-27,18.3625,64.125,32.09166667
2016-09-28,16.5125,52.29166667,21.87916667
2016-09-29,16.95833333,51.0,11.48333333
2016-09-30,20.44583333,57.58333333,11.32916667
2016-10-01,21.12083333,83.16666667,17.0375
2016-10-02,19.41666667,85.45833333,6.1375
2016-10-03,22.35416667,77.83333333,14.4375
2016-10-04,20.32083333,78.0,22.12083333
2016-10-05,17.56666667,65.08333333,19.325
2016-10-06,18.4625,53.83333333,16.44166667
2016-10-07,17.8125,60.29166667,28.5125
2016-10-08,13.64583333,50.95833333,17.62083333
2016-10-09,15.325,52.41666667,13.94583333
2016-10-10,17.19583333,60.33333333,16.27916667
2016-10-11,17.25833333,66.375,16.28333333
2016-10-12,18.925,67.375,19.325
2016-10-13,18.92916667,61.79166667,13.67083333
2016-10-14,18.20833333,76.70833333,18.65833333
2016-10-15,17.22083333,87.125,14.05416667
2016-10-16,16.975,78.625,11.03333333
2016-10-17,17.37916667,76.0,7.941666667
2016-10-18,18.1375,75.33333333,14.15416667
2016-10-19,18.07083333,79.45833333,15.69166667
2016-10-20,17.8875,80.70833333,12.49166667
2016-10-21,17.72916667,76.875,20.34583333
2016-10-22,12.3375,64.25,27.22083333
2016-10-23,13.23333333,76.16666667,13.6375
2016-10-24,14.30833333,80.75,18.55416667
2016-10-25,14.10833333,75.33333333,11.84166667
2016-10-26,12.6375,58.91666667,18.74166667
2016-10-27,13.47916667,62.25,28.875
2016-10-28,11.05833333,50.79166667,14.82916667
2016-10-29,9.179166667,58.0,17.9
2016-10-30,9.475,65.16666667,27.56666667
2016-10-31,4.966666667,54.29166667,16.73333333
2016-11-01,5.429166667,59.16666667,10.65833333
2016-11-02,8.2125,71.75,16.125
2016-11-03,12.30416667,77.29166667,23.19583333
2016-11-04,13.7625,78.29166667,18.78333333
2016-11-05,11.82916667,66.95833333,21.62916667
2016-11-06,8.958333333,75.79166667,15.77083333
2016-11-07,6.608333333,59.04166667,28.0625
2016-11-08,4.108333333,61.0,10.89166667
2016-11-09,8.141666667,60.45833333,24.80416667
2016-11-10,9.225,70.08333333,23.97083333
2016-11-11,12.06666667,74.66666667,17.84166667
2016-11-12,11.77083333,81.91666667,15.6625
2016-11-13,11.92916667,85.70833333,18.30833333
2016-11-14,8.141666667,57.70833333,18.62916667
2016-11-15,8.233333333,68.16666667,20.19166667
2016-11-16,9.7875,80.70833333,15.1
2016-11-17,11.06666667,88.54166667,14.20833333
2016-11-18,12.7375,92.45833333,10.53333333
2016-11-19,8.3625,65.45833333,20.07083333
2016-11-20,8.795833333,63.625,24.23333333
2016-11-21,2.470833333,59.04166667,34.67916667
2016-11-22,0.791666667,49.70833333,23.125
2016-11-23,-0.554166667,45.91666667,21.10833333
2016-11-24,0.816666667,50.58333333,11.725
2016-11-25,3.525,57.625,16.5
2016-11-26,4.1,63.04166667,12.28333333
2016-11-27,1.6625,66.91666667,14.67083333
2016-11-28,2.816666667,60.95833333,5.029166667
2016-11-29,6.85,68.0,15.15
2016-11-30,5.395833333,67.875,18.575
2016-12-01,3.475,66.5,11.25
2016-12-02,5.2,71.70833333,19.87916667
2016-12-03,7.758333333,78.33333333,18.37916667
2016-12-04,5.266666667,81.83333333,22.05833333
2016-12-05,1.754166667,56.5,22.3375
2016-12-06,3.575,63.625,16.3375
2016-12-07,2.991666667,78.29166667,19.02083333
2016-12-08,3.216666667,63.08333333,22.18333333
2016-12-09,0.904166667,60.125,10.875
2016-12-10,0.604166667,67.95833333,13.66666667
2016-12-11,5.575,83.83333333,14.37083333
2016-12-12,4.479166667,75.875,25.86666667
2016-12-13,0.383333333,52.41666667,30.33333333
2016-12-14,-1.9625,62.04166667,19.73333333
2016-12-15,-0.7125,66.04166667,15.65416667
2016-12-16,2.254166667,61.95833333,25.30833333
2016-12-17,4.466666667,76.04166667,18.78333333
2016-12-18,4.366666667,78.08333333,7.2
2016-12-19,2.6375,90.29166667,10.94583333
2016-12-20,3.679166667,86.45833333,9.545833333
2016-12-21,3.475,81.625,26.81666667
2016-12-22,0.616666667,71.04166667,22.19583333
2016-12-23,-1.229166667,65.375,9.554166667
2016-12-24,0.004166667,74.70833333,14.025
2016-12-25,2.570833333,90.95833333,17.1875
2016-12-26,-0.891666667,59.125,29.15833333
2016-12-27,-2.979166667,58.79166667,12.00833333
2016-12-28,-1.575,62.625,20.43333333
2016-12-29,-1.8375,54.625,12.20833333
2016-12-30,-0.075,73.54166667,14.09166667
2016-12-31,1.8375,80.29166667,16.08333333
2017-01-01,2.2375,85.95833333,17.77083333
2017-01-02,0.9875,81.20833333,14.375
2017-01-03,2.375,80.41666667,12.17083333
2017-01-04,4.279166667,67.29166667,18.525
2017-01-05,2.766666667,67.0,9.4125
2017-01-06,4.525,83.875,13.85
2017-01-07,3.5375,88.79166667,23.34166667
2017-01-08,1.354166667,73.95833333,22.04166667
2017-01-09,-0.875,71.875,17.4
2017-01-10,-1.129166667,56.79166667,14.45
2017-01-11,0.6625,72.79166667,15.17083333
2017-01-12,-0.341666667,65.29166667,22.2375
2017-01-13,-2.4,55.75,19.97083333
2017-01-14,-3.608333333,54.33333333,12.15416667
2017-01-15,-2.2375,52.125,8.658333333
2017-01-16,-0.495833333,62.54166667,10.86666667
2017-01-17,1.6625,70.125,11.725
2017-01-18,-0.95,79.04166667,18.175
2017-01-19,-3.0875,46.95833333,38.10833333
2017-01-20,-4.0625,42.04166667,16.91666667
2017-01-21,-3.1,41.33333333,27.72083333
2017-01-22,-4.5,49.58333333,11.85
2017-01-23,-2.520833333,46.45833333,11.49166667
2017-01-24,-0.904166667,62.125,12.29166667
2017-01-25,2.525,73.66666667,28.4
2017-01-26,2.4,61.125,22.04166667
2017-01-27,0.445833333,69.04166667,22.625
2017-01-28,3.170833333,90.95833333,23.99583333
2017-01-29,-2.091666667,49.0,33.03333333
2017-01-30,-3.3625,52.45833333,11.0875
2017-01-31,-0.754166667,53.79166667,15.15416667
2017-02-01,-2.908333333,61.08333333,10.85416667
2017-02-02,0.841666667,66.66666667,12.0375
2017-02-03,1.983333333,83.66666667,12.875
2017-02-04,2.6375,78.70833333,19.74583333
2017-02-05,-0.0125,66.25,17.175
2017-02-06,-0.120833333,54.25,14.78333333
2017-02-07,0.116666667,55.875,20.70833333
2017-02-08,-1.625,49.08333333,31.21666667
2017-02-09,-1.825,39.375,31.275
2017-02-10,-1.55,38.95833333,22.09166667
2017-02-11,-0.566666667,49.79166667,13.525
2017-02-12,3.6625,62.79166667,19.36666667
2017-02-13,1.745833333,65.54166667,16.2
2017-02-14,5.291666667,67.625,25.02916667
2017-02-15,7.979166667,68.29166667,25.17083333
2017-02-16,2.641666667,49.125,26.91666667
2017-02-17,0.729166667,45.875,13.33333333
2017-02-18,7.545833333,62.29166667,29.40416667
2017-02-19,3.454166667,50.33333333,37.80416667
2017-02-20,-1.9,50.20833333,16.36666667
2017-02-21,0.916666667,75.125,19.29166667
2017-02-22,0.6875,62.16666667,22.625
2017-02-23,-0.041666667,55.41666667,13.45416667
2017-02-24,2.641666667,55.375,13.98333333
2017-02-25,3.375,50.54166667,15.26666667
2017-02-26,6.204166667,50.125,17.49583333
2017-02-27,9.708333333,48.625,27.9125
2017-02-28,7.870833333,62.5,23.76666667
2017-03-01,0.891666667,56.91666667,19.35833333
2017-03-02,6.383333333,42.04166667,23.44166667
2017-03-03,7.270833333,61.79166667,14.12083333
2017-03-04,6.745833333,62.91666667,21.12083333
2017-03-05,1.004166667,59.58333333,14.73333333
2017-03-06,3.291666667,41.66666667,20.00416667
2017-03-07,1.9875,40.04166667,25.09166667
2017-03-08,5.470833333,31.79166667,22.4625
2017-03-09,6.383333333,34.83333333,13.8125
2017-03-10,9.604166667,53.04166667,16.32083333
2017-03-11,10.74166667,61.83333333,24.97083333
2017-03-12,4.225,38.95833333,24.50416667
2017-03-13,4.791666667,46.625,19.92916667
2017-03-14,5.825,33.25,13.0875
2017-03-15,8.116666667,38.29166667,13.87916667
2017-03-16,8.554166667,34.875,18.1625
2017-03-17,10.96666667,38.70833333,17.02916667
2017-03-18,10.55833333,47.70833333,14.79166667
2017-03-19,10.05,47.66666667,13.44583333
2017-03-20,7.275,43.45833333,21.9375
2017-03-21,7.358333333,25.41666667,12.3375
2017-03-22,9.954166667,37.58333333,14.34583333
2017-03-23,9.695833333,46.04166667,14.07916667
2017-03-24,8.070833333,61.54166667,20.72083333
2017-03-25,7.070833333,72.33333333,14.77083333
2017-03-26,7.0,58.66666667,19.42916667
2017-03-27,6.608333333,52.45833333,20.30833333
2017-03-28,6.341666667,79.08333333,8.85
2017-03-29,9.029166667,69.79166667,15.075
2017-03-30,9.991666667,55.70833333,23.2625
2017-03-31,8.2875,47.83333333,18.11666667
2017-04-01,10.65833333,47.83333333,15.25833333
2017-04-02,14.58333333,47.16666667,14.55833333
2017-04-03,16.02083333,42.45833333,22.49166667
2017-04-04,11.57083333,77.5,19.6875
2017-04-05,11.55416667,79.875,8.925
2017-04-06,13.25416667,76.83333333,10.89583333
2017-04-07,13.025,77.5,16.45416667
2017-04-08,10.91666667,60.41666667,20.99166667
2017-04-09,10.55,44.75,14.41666667
2017-04-10,12.24583333,43.29166667,23.075
2017-04-11,12.48333333,38.875,15.02083333
2017-04-12,17.74166667,47.45833333,25.9375
2017-04-13,18.61666667,55.70833333,26.7125
2017-04-14,19.18333333,54.25,15.89166667
2017-04-15,21.47916667,51.95833333,19.98333333
2017-04-16,17.92083333,68.33333333,13.04166667
2017-04-17,17.7,44.29166667,29.15416667
2017-04-18,14.35,33.91666667,21.08333333
2017-04-19,15.37083333,63.20833333,11.60416667
2017-04-20,14.075,61.79166667,18.825
2017-04-21,12.5875,61.45833333,13.4
2017-04-22,17.22916667,36.08333333,30.975
2017-04-23,19.24166667,46.0,30.25
2017-04-24,15.71666667,63.79166667,16.55833333
2017-04-25,13.65,65.33333333,16.59583333
2017-04-26,14.31666667,31.75,21.9625
2017-04-27,18.50416667,25.83333333,21.925
2017-04-28,21.20833333,30.25,17.12083333
2017-04-29,23.79583333,33.375,16.74583333
2017-04-30,22.64583333,27.41666667,25.4
2017-05-01,20.57916667,34.66666667,22.84583333
2017-05-02,18.75,71.16666667,24.74583333
2017-05-03,16.2375,81.70833333,17.2375
2017-05-04,17.0875,79.0,17.64166667
2017-05-05,16.875,34.125,24.02916667
2017-05-06,20.03333333,42.08333333,16.175
2017-05-07,21.7,45.625,18.2625
2017-05-08,15.73333333,65.875,20.025
2017-05-09,16.82083333,73.16666667,18.25
2017-05-10,21.67916667,68.91666667,15.00833333
2017-05-11,22.79166667,34.20833333,21.76666667
2017-05-12,21.70416667,42.41666667,33.33333333
2017-05-13,18.0125,36.83333333,15.55
2017-05-14,18.2125,32.875,12.1125
2017-05-15,20.49166667,43.33333333,14.56666667
2017-05-16,23.25833333,42.25,20.00833333
2017-05-17,25.15833333,42.54166667,28.04583333
2017-05-18,26.24166667,42.0,28.72916667
2017-05-19,22.62083333,50.95833333,26.02083333
2017-05-20,21.0875,70.95833333,26.12916667
2017-05-21,21.925,71.08333333,25.74166667
2017-05-22,18.85416667,76.04166667,26.29583333
2017-05-23,17.9125,61.66666667,16.52083333
2017-05-24,22.25,39.16666667,21.1375
2017-05-25,18.39166667,43.95833333,11.89166667
2017-05-26,24.80833333,39.66666667,17.79583333
2017-05-27,30.775,26.95833333,30.5125
2017-05-28,31.10833333,28.375,28.93333333
2017-05-29,29.0625,35.125,20.86666667
2017-05-30,25.09166667,56.66666667,7.7375
2017-05-31,26.94583333,45.25,18.44583333
2017-06-01,24.23333333,17.45833333,24.02083333
2017-06-02,22.11666667,43.125,21.2125
2017-06-03,20.90833333,47.75,12.4125
2017-06-04,22.8875,34.625,21.25833333
2017-06-05,19.3,68.20833333,22.50833333
2017-06-06,19.66666667,72.66666667,17.92916667
2017-06-07,23.26666667,55.75,13.6125
2017-06-08,26.9625,42.29166667,20.55416667
2017-06-09,27.675,43.20833333,23.90833333
2017-06-10,23.26666667,29.25,15.325
2017-06-11,24.15,24.41666667,18.27916667
2017-06-12,23.66666667,34.41666667,11.59166667
2017-06-13,24.27916667,47.625,11.17916667
2017-06-14,27.47916667,36.0,13.59166667
2017-06-15,29.94166667,34.95833333,12.95416667
2017-06-16,29.77083333,34.54166667,15.67916667
2017-06-17,28.80416667,35.41666667,25.62083333
2017-06-18,27.01666667,53.20833333,25.95833333
2017-06-19,26.55,64.375,21.825
2017-06-20,26.34583333,66.08333333,13.95
2017-06-21,26.14583333,62.66666667,22.125
2017-06-22,24.71666667,72.875,25.15416667
2017-06-23,23.58333333,80.5,18.91666667
2017-06-24,22.82916667,76.0,21.47083333
2017-06-25,23.575,69.70833333,10.275
2017-06-26,25.86666667,61.79166667,12.4625
2017-06-27,26.42083333,66.875,19.30416667
2017-06-28,26.7375,71.20833333,19.42916667
2017-06-29,26.5375,70.91666667,19.79166667
2017-06-30,26.55416667,67.58333333,16.58333333
2017-07-01,25.87916667,77.70833333,16.49583333
2017-07-02,26.42916667,78.70833333,8.791666667
2017-07-03,28.13333333,75.45833333,9.508333333
2017-07-04,27.8125,77.0,12.74166667
2017-07-05,27.82916667,79.91666667,19.1625
2017-07-06,27.1625,84.95833333,25.78333333
2017-07-07,28.99583333,74.70833333,23.84166667
2017-07-08,29.53333333,72.66666667,25.47916667
2017-07-09,28.225,77.0,14.18333333
2017-07-10,30.5125,66.0,12.71666667
2017-07-11,31.1375,68.125,23.43333333
2017-07-12,30.81666667,70.04166667,22.19166667
2017-07-13,30.65,63.91666667,23.2375
2017-07-14,27.9625,77.875,18.675
2017-07-15,25.46666667,91.58333333,21.70416667
2017-07-16,26.7375,86.04166667,13.6
2017-07-17,28.6,79.33333333,13.4
2017-07-18,28.99166667,81.04166667,16.40416667
2017-07-19,29.14583333,81.45833333,19.62916667
2017-07-20,31.33333333,71.45833333,17.8625
2017-07-21,30.60416667,77.45833333,12.12083333
2017-07-22,29.85416667,80.70833333,9.4
2017-07-23,29.12916667,85.58333333,11.98333333
2017-07-24,27.70416667,79.5,10.025
2017-07-25,28.125,55.33333333,16.325
2017-07-26,27.5875,79.625,18.99583333
2017-07-27,25.64166667,82.5,14.175
2017-07-28,25.52916667,75.04166667,14.65833333
2017-07-29,23.74583333,83.04166667,10.26666667
2017-07-30,26.225,87.79166667,13.67916667
2017-07-31,26.59166667,89.54166667,20.1375
2017-08-01,28.99166667,83.54166667,27.70416667
2017-08-02,27.64166667,88.58333333,32.6875
2017-08-03,27.425,90.91666667,13.425
2017-08-04,28.0625,87.33333333,12.04166667
2017-08-05,27.9625,84.54166667,9.8625
2017-08-06,27.94583333,78.79166667,13.45833333
2017-08-07,28.24166667,76.16666667,7.058333333
2017-08-08,26.875,82.54166667,10.9625
2017-08-09,27.14583333,85.04166667,9.3625
2017-08-10,26.75833333,82.20833333,9.825
2017-08-11,28.175,80.79166667,20.275
2017-08-12,25.9625,83.95833333,22.475
2017-08-13,24.75833333,83.375,25.1375
2017-08-14,25.40416667,80.41666667,18.72083333
2017-08-15,24.82083333,80.33333333,9.904166667
2017-08-16,25.82916667,81.625,12.77083333
2017-08-17,25.51666667,86.5,8.091666667
2017-08-18,25.56666667,89.79166667,16.725
2017-08-19,25.35,84.375,17.4
2017-08-20,25.18333333,81.29166667,9.6
2017-08-21,26.29166667,79.875,13.325
2017-08-22,27.92916667,84.5,18.82083333
2017-08-23,27.77916667,84.83333333,15.4625
2017-08-24,25.47083333,76.33333333,11.53333333
2017-08-25,24.14583333,67.125,11.10833333
2017-08-26,25.17083333,67.83333333,14.43333333
2017-08-27,24.53333333,78.91666667,22.13333333
2017-08-28,22.38333333,65.25,17.67916667
2017-08-29,20.4,73.20833333,10.7
2017-08-30,20.07083333,75.95833333,8.8
2017-08-31,21.76666667,71.25,10.42083333
2017-09-01,23.01666667,67.08333333,7.9375
2017-09-02,23.22916667,72.33333333,7.75
2017-09-03,23.35833333,76.29166667,16.4875
2017-09-04,22.43333333,80.75,13.23333333
2017-09-05,21.99583333,83.70833333,10.45
2017-09-06,21.9,77.91666667,12.40833333
2017-09-07,24.27083333,76.875,15.37916667
2017-09-08,25.05,80.29166667,16.98333333
2017-09-09,23.68333333,82.625,16.31666667
2017-09-10,20.6,78.16666667,18.29166667
2017-09-11,22.375,73.66666667,12.38333333
2017-09-12,21.89583333,62.83333333,10.10833333
2017-09-13,22.26666667,67.5,10.1
2017-09-14,23.22916667,70.125,12.17083333
2017-09-15,22.70416667,70.95833333,13.22083333
2017-09-16,24.40416667,67.45833333,11.89166667
2017-09-17,22.8375,76.95833333,10.8375
2017-09-18,24.37916667,67.70833333,16.475
2017-09-19,22.32916667,49.45833333,14.99583333
2017-09-20,22.07083333,64.375,14.075
2017-09-21,23.89166667,65.54166667,23.69166667
2017-09-22,23.04583333,43.75,15.675
2017-09-23,25.07916667,72.125,21.8
2017-09-24,23.93333333,72.125,22.55
2017-09-25,22.97083333,82.54166667,22.26666667
2017-09-26,20.46666667,61.79166667,20.93333333
2017-09-27,18.21666667,52.58333333,20.45833333
2017-09-28,16.32916667,55.125,17.02916667
2017-09-29,21.0,66.83333333,23.33333333
2017-09-30,21.6625,78.375,29.66666667
2017-10-01,20.43333333,71.41666667,18.3875
2017-10-02,16.67916667,43.16666667,24.9
2017-10-03,15.23333333,46.41666667,13.43333333
2017-10-04,14.65833333,63.375,9.179166667
2017-10-05,15.85,70.33333333,13.6125
2017-10-06,17.22083333,85.58333333,13.2375
2017-10-07,19.575,85.08333333,19.97083333
2017-10-08,20.57916667,89.33333333,14.02083333
2017-10-09,18.85,82.25,18.08333333
2017-10-10,14.99583333,68.29166667,27.67083333
2017-10-11,13.82916667,55.625,9.791666667
2017-10-12,12.67083333,66.625,9.466666667
2017-10-13,13.41666667,70.91666667,8.358333333
2017-10-14,15.6375,53.91666667,16.65833333
2017-10-15,16.8875,57.75,14.99583333
2017-10-16,14.89166667,58.75,15.67916667
2017-10-17,14.85833333,52.66666667,8.708333333
2017-10-18,14.29166667,76.25,10.0625
2017-10-19,14.67083333,80.04166667,7.341666667
2017-10-20,14.3625,77.875,6.675
2017-10-21,14.69166667,70.125,25.52916667
2017-10-22,12.55833333,58.0,31.5625
2017-10-23,11.26666667,62.45833333,16.16666667
2017-10-24,11.075,71.125,9.541666667
2017-10-25,15.125,58.70833333,12.68333333
2017-10-26,14.2875,74.79166667,12.575
2017-10-27,14.98333333,76.83333333,13.60833333
2017-10-28,13.29583333,55.83333333,35.2375
2017-10-29,8.970833333,37.75,23.04166667
2017-10-30,8.654166667,50.25,15.3375
2017-10-31,14.65416667,41.08333333,16.87916667
2017-11-01,15.13333333,59.54166667,15.5375
2017-11-02,12.575,58.79166667,28.01666667
2017-11-03,7.25,49.625,15.64583333
2017-11-04,8.208333333,44.16666667,18.84166667
2017-11-05,11.6875,58.95833333,24.82083333
2017-11-06,13.12916667,74.04166667,18.46666667
2017-11-07,12.23333333,63.16666667,16.7375
2017-11-08,12.7375,61.83333333,23.14166667
2017-11-09,13.47916667,62.625,32.51666667
2017-11-10,8.7,43.125,19.27083333
2017-11-11,7.820833333,52.625,15.78333333
2017-11-12,11.5625,54.91666667,20.075
2017-11-13,8.166666667,44.41666667,20.31666667
2017-11-14,4.704166667,50.75,12.32083333
2017-11-15,4.358333333,52.75,19.4375
2017-11-16,10.0625,77.58333333,21.91666667
2017-11-17,4.416666667,42.5,31.97083333
2017-11-18,0.208333333,33.91666667,12.51666667
2017-11-19,2.845833333,32.83333333,17.74166667
2017-11-20,3.520833333,63.04166667,17.64583333
2017-11-21,6.4875,55.16666667,26.0875
2017-11-22,2.7,39.08333333,19.77083333
2017-11-23,2.195833333,33.83333333,21.16666667
2017-11-24,3.9,39.0,17.5125
2017-11-25,5.383333333,55.45833333,24.22083333
2017-11-26,1.979166667,59.08333333,19.675
2017-11-27,8.308333333,75.66666667,25.44166667
2017-11-28,4.383333333,52.83333333,24.87916667
2017-11-29,0.125,54.91666667,14.34166667
2017-11-30,-0.441666667,50.875,12.44166667
2017-12-01,1.4875,47.625,21.99583333
2017-12-02,3.95,72.125,14.24166667
2017-12-03,1.766666667,62.625,25.80833333
2017-12-04,-0.7,28.58333333,25.90833333
2017-12-05,0.729166667,39.16666667,17.19583333
2017-12-06,1.804166667,59.29166667,18.15416667
2017-12-07,-0.041666667,55.41666667,23.36666667
2017-12-08,0.595833333,34.75,17.84583333
2017-12-09,3.479166667,44.5,29.0125
2017-12-10,-0.725,49.08333333,21.64583333
2017-12-11,-3.3125,47.54166667,12.57916667
2017-12-12,-2.3875,51.33333333,14.32083333
2017-12-13,-1.958333333,58.83333333,13.16666667
2017-12-14,-0.329166667,74.125,12.50416667
2017-12-15,-0.916666667,51.375,31.09166667
2017-12-16,-2.316666667,24.41666667,23.3125
2017-12-17,-0.870833333,32.41666667,17.11666667
2017-12-18,0.520833333,40.5,21.45833333
2017-12-19,-0.166666667,43.25,19.29583333
2017-12-20,0.2,50.04166667,16.6625
2017-12-21,3.195833333,49.375,21.525
2017-12-22,1.708333333,64.75,14.0375
2017-12-23,3.7375,60.16666667,22.27083333
2017-12-24,-0.204166667,52.0,15.57916667
2017-12-25,-0.075,37.20833333,13.37083333
2017-12-26,-0.433333333,53.29166667,22.70833333
2017-12-27,2.725,82.20833333,20.4625
2017-12-28,2.2625,89.95833333,13.65
2017-12-29,2.566666667,77.79166667,15.98333333
2017-12-30,-0.141666667,69.16666667,15.18333333
2017-12-31,-0.104166667,39.70833333,12.88333333
2018-01-01,1.166666667,78.54166667,15.86666667
2018-01-02,-0.741666667,53.41666667,18.1625
2018-01-03,-1.045833333,52.04166667,11.72083333
2018-01-04,-1.508333333,58.70833333,17.54583333
2018-01-05,-1.35,56.20833333,14.875
2018-01-06,-0.4,60.29166667,8.266666667
2018-01-07,0.183333333,70.20833333,21.1125
2018-01-08,-1.495833333,25.83333333,31.72916667
2018-01-09,-2.220833333,27.29166667,38.90416667
2018-01-10,-5.0375,39.25,27.47916667
2018-01-11,-6.308333333,30.83333333,17.775
2018-01-12,-3.066666667,26.70833333,16.11666667
2018-01-13,1.220833333,36.83333333,27.14583333
2018-01-14,1.220833333,55.75,17.18333333
2018-01-15,2.104166667,71.0,17.50833333
2018-01-16,-0.025,81.875,11.0125
2018-01-17,1.658333333,69.45833333,15.15416667
2018-01-18,1.625,40.25,15.24166667
2018-01-19,1.408333333,66.66666667,10.02083333
2018-01-20,0.904166667,76.95833333,16.54583333
2018-01-21,0.7125,81.29166667,16.28333333
2018-01-22,-5.275,50.75,22.09166667
2018-01-23,-6.866666667,37.33333333,19.50833333
2018-01-24,-6.058333333,44.29166667,13.59583333
2018-01-25,-6.904166667,49.95833333,15.64166667
2018-01-26,-6.4375,48.91666667,8.083333333
2018-01-27,-4.141666667,66.70833333,19.325
2018-01-28,-6.2625,33.70833333,28.1875
2018-01-29,-4.225,31.58333333,16.1125
2018-01-30,-1.729166667,33.79166667,14.1625
2018-01-31,-3.316666667,58.41666667,11.52916667
2018-02-01,-2.054166667,66.04166667,27.90833333
2018-02-02,-4.804166667,40.875,27.11666667
2018-02-03,-6.35,46.75,15.07916667
2018-02-04,-5.533333333,37.66666667,15.82083333
2018-02-05,-7.045833333,47.54166667,14.54583333
2018-02-06,-4.079166667,42.66666667,18.55
2018-02-07,-2.641666667,69.16666667,20.35416667
2018-02-08,0.204166667,56.41666667,20.70833333
2018-02-09,-0.620833333,40.20833333,28.90416667
2018-02-10,-4.0125,32.20833333,16.55416667
2018-02-11,-3.179166667,22.5,25.47916667
2018-02-12,0.658333333,19.04166667,26.17083333
2018-02-13,4.554166667,49.625,26.94583333
