location_id,time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_100m (km/h)
0,3/19/2017,5.4,88,11.9
0,3/19/2017,5.5,87,3.6
0,3/19/2017,5.4,88,10.1
0,3/19/2017,5.7,86,11.3
0,3/19/2017,5.7,84,10.5
0,3/19/2017,5.8,83,10.2
0,3/19/2017,6.2,82,14.9
0,3/19/2017,7,71,26
0,3/20/2017,7,61,39
0,3/20/2017,6.9,58,43.6
0,3/20/2017,6.7,58,47.2
0,3/20/2017,6.2,57,45.8
0,3/20/2017,5.7,60,34.8
0,3/20/2017,5.4,58,35.3
0,3/20/2017,5.3,52,36.9
0,3/20/2017,5.4,50,36.8
0,3/20/2017,5.2,49,37.2
0,3/20/2017,5.1,54,35.1
0,3/20/2017,4.9,53,32.3
0,3/20/2017,4.7,54,31.9
0,3/20/2017,4.2,60,30.7
0,3/20/2017,4.1,63,28.8
0,3/20/2017,4,65,33.8
0,3/20/2017,4,61,33.1
0,3/20/2017,3.9,60,28.2
0,3/20/2017,4.6,57,29.6
0,3/20/2017,5.2,52,29.6
0,3/20/2017,5.4,55,28.4
0,3/20/2017,5.7,55,27.7
0,3/20/2017,5.9,54,26.2
0,3/20/2017,6,55,25.8
0,3/20/2017,6.1,55,24.3
0,3/21/2017,5.9,58,23.8
0,3/21/2017,5.4,63,23.3
0,3/21/2017,4.9,67,21.7
0,3/21/2017,4.6,68,20.9
0,3/21/2017,4.6,68,22.4
0,3/21/2017,4.4,71,25.6
0,3/21/2017,4.6,73,26.1
0,3/21/2017,4.7,73,28.2
0,3/21/2017,4.9,71,26
0,3/21/2017,4.9,71,21.3
0,3/21/2017,4.9,72,17.3
0,3/21/2017,4.8,72,13.8
0,3/21/2017,4.8,77,11.9
0,3/21/2017,4.9,77,17.6
0,3/21/2017,5.1,75,14.7
0,3/21/2017,5.2,75,13
0,3/21/2017,5.3,73,13.8
0,3/21/2017,5.5,75,18.7
0,3/21/2017,5.7,74,21.7
0,3/21/2017,5.8,73,20.6
0,3/21/2017,6,73,16.7
0,3/21/2017,6.1,73,14.4
0,3/21/2017,6.3,71,14.7
0,3/21/2017,6.3,71,13.4
0,3/22/2017,6.1,74,8.4
0,3/22/2017,6,74,4.7
0,3/22/2017,6.1,69,6.5
0,3/22/2017,5.7,73,13.8
0,3/22/2017,5.4,76,13.8
0,3/22/2017,5.4,76,13.4
0,3/22/2017,5.3,79,11.2
0,3/22/2017,5.2,81,11.6
0,3/22/2017,5.2,82,11.3
0,3/22/2017,5.2,82,13.8
0,3/22/2017,5.3,79,16.3
0,3/22/2017,5.4,76,21.1
0,3/22/2017,5.7,66,25.6
0,3/22/2017,5.8,69,30.2
0,3/22/2017,5.7,73,31.9
0,3/22/2017,5.6,72,32
0,3/22/2017,5.3,72,29.9
0,3/22/2017,5.3,71,26.8
0,3/22/2017,5.3,69,26
0,3/22/2017,5.5,67,23.1
0,3/22/2017,5.7,65,19.7
0,3/22/2017,5.8,68,16.4
0,3/22/2017,5.9,72,12.6
0,3/22/2017,6.1,71,13.5
0,3/23/2017,5.8,72,12.9
0,3/23/2017,5.2,80,4
0,3/23/2017,4.9,81,2.8
0,3/23/2017,4.9,80,6.1
0,3/23/2017,5.8,67,16.3
0,3/23/2017,5.7,74,16.8
0,3/23/2017,5.8,69,19.1
0,3/23/2017,6,60,24.8
0,3/23/2017,6,61,23.2
0,3/23/2017,5.8,63,22.5
0,3/23/2017,5.6,67,16.9
0,3/23/2017,5.4,71,13.7
0,3/23/2017,5.3,73,12.1
0,3/23/2017,5.3,72,16.3
0,3/23/2017,5.2,74,18.4
0,3/23/2017,5.2,76,15.9
0,3/23/2017,5.2,71,14.7
0,3/23/2017,5.1,72,11.3
0,3/23/2017,5.2,73,9.4
0,3/23/2017,5.4,73,5.9
0,3/23/2017,5.7,72,4
0,3/23/2017,5.9,69,2.4
0,3/23/2017,6.1,72,7.2
0,3/23/2017,6.2,73,8.4
0,3/24/2017,6.2,80,9.6
0,3/24/2017,5.8,81,15.2
0,3/24/2017,5.5,81,20
0,3/24/2017,5.4,82,19.6
0,3/24/2017,5.1,83,8.9
0,3/24/2017,4.9,82,7.6
0,3/24/2017,4.8,81,7.7
0,3/24/2017,5,79,6.1
0,3/24/2017,4.9,80,1.4
0,3/24/2017,4.9,80,5.6
0,3/24/2017,4.9,83,9.6
0,3/24/2017,4.9,81,12.2
0,3/24/2017,5,79,14
0,3/24/2017,4.9,76,17.2
0,3/24/2017,4.8,68,19.1
0,3/24/2017,4.8,66,18
0,3/24/2017,4.6,77,6.8
0,3/24/2017,4.9,78,6.8
0,3/24/2017,5.2,79,9.2
0,3/24/2017,5.4,80,6.6
0,3/24/2017,5.8,78,2.2
0,3/24/2017,6.2,81,9.7
0,3/24/2017,6.2,81,18.1
0,3/24/2017,6.1,77,23.7
0,3/25/2017,5.8,76,29.4
0,3/25/2017,5.4,80,31.1
0,3/25/2017,5.4,80,31
0,3/25/2017,5.3,78,26.6
0,3/25/2017,4.6,83,20.1
0,3/25/2017,4.4,85,21.6
0,3/25/2017,4.3,86,22.1
0,3/25/2017,4.2,88,22.2
0,3/25/2017,4.2,90,23.7
0,3/25/2017,4.1,92,24.1
0,3/25/2017,4.1,91,20.8
0,3/25/2017,4.2,90,16.2
0,3/25/2017,4.2,90,14
0,3/25/2017,4.2,91,14.1
0,3/25/2017,4.2,92,16.7
0,3/25/2017,4.3,91,15.9
0,3/25/2017,4.4,91,16.9
0,3/25/2017,4.8,89,16.6
0,3/25/2017,5.1,88,16.9
0,3/25/2017,5.4,87,18.7
0,3/25/2017,5.6,87,22.9
0,3/25/2017,5.6,88,25.8
0,3/25/2017,5.5,89,27.8
0,3/25/2017,5.4,90,24.5
0,3/26/2017,5.6,89,24.4
0,3/26/2017,5.3,90,21
0,3/26/2017,5.2,90,20.2
0,3/26/2017,4.9,91,19.6
0,3/26/2017,4.8,91,27.8
0,3/26/2017,4.8,82,28
0,3/26/2017,4.9,74,25.4
0,3/26/2017,5.1,72,27.4
0,3/26/2017,5.3,70,25.1
0,3/26/2017,5.6,71,25.4
0,3/26/2017,5.6,74,27.3
0,3/26/2017,5.6,75,26.5
0,3/26/2017,5.6,75,27.9
0,3/26/2017,5.7,75,29.3
0,3/26/2017,5.6,77,28.8
0,3/26/2017,5.4,79,25.1
0,3/26/2017,5.4,83,17.7
0,3/26/2017,5.4,84,18.8
0,3/26/2017,5.3,86,16.9
0,3/26/2017,5.7,83,25.2
0,3/26/2017,6.5,66,35.3
0,3/26/2017,6.3,65,37.3
0,3/26/2017,6.1,67,37.2
0,3/26/2017,6,69,36.9
0,3/27/2017,6.1,69,34.6
0,3/27/2017,6.1,71,28.3
0,3/27/2017,5.9,73,24
0,3/27/2017,5.8,75,20.9
0,3/27/2017,5.8,78,15.3
0,3/27/2017,5.3,82,11.7
0,3/27/2017,5.1,82,7.6
0,3/27/2017,5,82,5.2
0,3/27/2017,4.9,85,3.3
0,3/27/2017,4.9,87,0.4
0,3/27/2017,4.9,89,7.3
0,3/27/2017,4.9,85,7.6
0,3/27/2017,5,84,7.1
0,3/27/2017,4.9,86,9.4
0,3/27/2017,4.8,86,9.7
0,3/27/2017,4.8,87,10.9
0,3/27/2017,5.2,84,9.6
0,3/27/2017,5.3,85,11.9
0,3/27/2017,5.6,83,13.2
0,3/27/2017,5.8,81,11.1
0,3/27/2017,6.1,79,10.9
0,3/27/2017,6.3,77,10.7
0,3/27/2017,6.3,77,12.6
0,3/27/2017,6.2,82,13.4
0,3/28/2017,6.1,84,15.8
0,3/28/2017,6.1,81,20
0,3/28/2017,5.8,78,19.8
0,3/28/2017,5.5,80,18.7
0,3/28/2017,5.4,88,25.3
0,3/28/2017,5.5,85,26.8
0,3/28/2017,5.6,84,24.5
0,3/28/2017,5.5,85,24
0,3/28/2017,5.4,86,28.1
0,3/28/2017,5.4,83,28.7
0,3/28/2017,5.5,80,30.1
0,3/28/2017,5.5,83,31.2
0,3/28/2017,5.4,86,31.6
0,3/28/2017,5.3,89,30.9
0,3/28/2017,5.3,91,28.8
0,3/28/2017,5.4,91,27.6
0,3/28/2017,5.4,91,29
0,3/28/2017,5.5,91,33.2
0,3/28/2017,5.6,90,30.6
0,3/28/2017,5.6,89,29.7
0,3/28/2017,5.8,88,31
0,3/28/2017,5.9,86,30.4
0,3/28/2017,6.1,84,27.1
0,3/28/2017,6.1,83,23.6
0,3/29/2017,6.1,83,21.9
0,3/29/2017,6.1,83,22
0,3/29/2017,5.9,83,24.2
0,3/29/2017,6.1,83,24.3
0,3/29/2017,6.2,84,23.2
0,3/29/2017,6.4,82,24.2
0,3/29/2017,6.5,81,31.6
0,3/29/2017,6.8,79,32.6
0,3/29/2017,6.8,79,31.6
0,3/29/2017,6.9,79,31.8
0,3/29/2017,6.8,80,30.2
0,3/29/2017,6.8,80,28.9
0,3/29/2017,6.6,83,30.9
0,3/29/2017,6.5,82,32.8
0,3/29/2017,6.3,84,34.9
0,3/29/2017,6.3,84,33.8
0,3/29/2017,6.1,88,26.8
0,3/29/2017,6.1,88,15.1
0,3/29/2017,6.4,85,19.9
0,3/29/2017,6.6,83,20.9
0,3/29/2017,6.9,78,23.1
0,3/29/2017,6.6,81,26.3
0,3/29/2017,6.2,83,27.1
0,3/29/2017,6.1,82,31.4
0,3/30/2017,5.9,83,26.6
0,3/30/2017,5.7,85,21
0,3/30/2017,5.6,85,24.6
0,3/30/2017,6.1,81,24.9
0,3/30/2017,5.9,84,14.9
0,3/30/2017,7.6,68,25.9
0,3/30/2017,7.8,64,35.3
0,3/30/2017,7.9,62,37.2
0,3/30/2017,7.8,60,41.3
0,3/30/2017,7.6,60,37.9
0,3/30/2017,7.2,62,39.3
0,3/30/2017,6.9,63,42.8
0,3/30/2017,6.5,66,40.8
0,3/30/2017,6.3,67,42.1
0,3/30/2017,6.2,65,43.6
0,3/30/2017,6.2,64,42.9
0,3/30/2017,6.7,61,46.9
0,3/30/2017,7,58,44.5
0,3/30/2017,7.4,56,42.4
0,3/30/2017,8.1,52,40.7
0,3/30/2017,8.4,50,39.1
0,3/30/2017,8.4,50,36.2
0,3/30/2017,8.4,50,40.9
0,3/30/2017,8.4,50,41.3
0,3/31/2017,8.1,51,38.7
0,3/31/2017,7.6,58,30.1
0,3/31/2017,7,64,31.2
0,3/31/2017,6.4,69,33.7
0,3/31/2017,5.9,73,34.3
0,3/31/2017,6.1,72,35
0,3/31/2017,6.1,71,35
0,3/31/2017,6.2,71,33.4
0,3/31/2017,6.2,70,34.6
0,3/31/2017,6.4,70,31.7
0,3/31/2017,6.3,72,28.5
0,3/31/2017,6.3,72,27.7
0,3/31/2017,6.2,75,29
0,3/31/2017,6.2,78,28.6
0,3/31/2017,6.2,80,29.6
0,3/31/2017,6.2,82,26
0,3/31/2017,6.4,81,24.3
0,3/31/2017,6.4,81,22.8
0,3/31/2017,6.6,79,21.1
0,3/31/2017,6.8,78,14.7
0,3/31/2017,7,81,9.7
0,3/31/2017,7.2,81,8.1
0,3/31/2017,7.9,71,4.6
0,3/31/2017,7.7,76,3.2
0,4/1/2017,7.7,74,3.7
0,4/1/2017,7.5,74,0.4
0,4/1/2017,6.9,75,4.7
0,4/1/2017,6.5,80,8.7
0,4/1/2017,6.8,76,12.3
0,4/1/2017,6.4,78,16.6
0,4/1/2017,6.2,78,20.6
0,4/1/2017,6.2,78,21.5
0,4/1/2017,6.2,77,20.2
0,4/1/2017,6.1,77,19.7
0,4/1/2017,6.1,77,19.6
0,4/1/2017,6.1,77,16.8
0,4/1/2017,5.9,79,12.7
0,4/1/2017,5.8,80,11.2
0,4/1/2017,5.8,81,12
0,4/1/2017,5.9,82,15.4
0,4/1/2017,6.1,79,18
0,4/1/2017,6.2,80,20.2
0,4/1/2017,6.7,79,18
0,4/1/2017,7,78,16.6
0,4/1/2017,7.2,77,19.2
0,4/1/2017,7.4,76,19.5
0,4/1/2017,7.4,76,20.4
0,4/1/2017,7.3,74,23.3
0,4/2/2017,7.2,75,21.3
0,4/2/2017,7,76,17.8
0,4/2/2017,6.7,79,14.6
0,4/2/2017,7.1,74,13
0,4/2/2017,7.6,69,13
0,4/2/2017,7.6,69,21.2
0,4/2/2017,8.4,61,30.4
0,4/2/2017,8.9,58,35.2
0,4/2/2017,8.7,65,34.1
0,4/2/2017,8.4,68,30.1
0,4/2/2017,8.2,68,30
0,4/2/2017,7.8,71,23.4
0,4/2/2017,7.2,77,17.3
0,4/2/2017,7,78,15.7
0,4/2/2017,6.9,78,14.8
0,4/2/2017,6.9,78,13.1
0,4/2/2017,7.4,74,8.7
0,4/2/2017,7.5,77,7.2
0,4/2/2017,7.7,79,7.8
0,4/2/2017,8.1,78,8.8
0,4/2/2017,8.6,76,11.2
0,4/2/2017,8.8,76,13.3
0,4/2/2017,8.8,76,15.2
0,4/2/2017,8.8,76,16.6
0,4/3/2017,8.6,77,18.2
0,4/3/2017,8.1,80,19.9
0,4/3/2017,7.8,80,21.3
0,4/3/2017,7.8,80,26.6
0,4/3/2017,8.1,81,30.1
0,4/3/2017,8.5,79,31.7
0,4/3/2017,8.7,80,32.6
0,4/3/2017,8.9,81,33.4
0,4/3/2017,8.8,81,35.7
0,4/3/2017,8.6,81,33.7
0,4/3/2017,8.8,80,30.7
0,4/3/2017,9,76,32.2
0,4/3/2017,9,73,29.6
0,4/3/2017,8.9,74,27.7
0,4/3/2017,8.9,76,26.3
0,4/3/2017,8.9,77,26.9
0,4/3/2017,9.1,76,26
0,4/3/2017,9.2,75,26.6
0,4/3/2017,9.4,74,24.9
0,4/3/2017,9.8,72,27.2
0,4/3/2017,10.1,71,28.8
0,4/3/2017,10.9,66,37
0,4/3/2017,11.9,54,50.8
0,4/3/2017,12,52,53
0,4/4/2017,11.6,54,49.5
0,4/4/2017,11.1,58,49.4
0,4/4/2017,11,59,49.7
0,4/4/2017,10.8,58,48.7
0,4/4/2017,10.6,61,41
0,4/4/2017,9.8,66,44.3
0,4/4/2017,9.6,66,43.9
0,4/4/2017,9.4,68,44.4
0,4/4/2017,9.1,70,41.1
0,4/4/2017,8.9,71,39.4
0,4/4/2017,8.3,76,33.3
0,4/4/2017,7.8,81,31.3
0,4/4/2017,7.8,82,30.7
0,4/4/2017,7.8,82,33.1
0,4/4/2017,7.6,83,34.8
0,4/4/2017,7.5,85,35.4
0,4/4/2017,7.8,87,24.4
0,4/4/2017,7.8,89,25.4
0,4/4/2017,7.7,92,26.9
0,4/4/2017,7.9,91,31.7
0,4/4/2017,7.8,91,37
0,4/4/2017,7.8,89,33.9
0,4/4/2017,7.6,91,29.1
0,4/4/2017,7.4,92,27.4
0,4/5/2017,7.2,92,32
0,4/5/2017,7.2,92,33.7
0,4/5/2017,7.1,92,27.5
0,4/5/2017,6.9,92,24.6
0,4/5/2017,6.9,93,17.2
0,4/5/2017,6.8,93,11.8
0,4/5/2017,6.8,93,9.4
0,4/5/2017,6.7,94,7.6
0,4/5/2017,6.6,94,6.1
0,4/5/2017,6.6,94,10.1
0,4/5/2017,6.6,94,12.8
0,4/5/2017,6.6,94,16.1
0,4/5/2017,6.4,95,14.8
0,4/5/2017,6.3,97,15.2
0,4/5/2017,6.3,97,16.9
0,4/5/2017,6.5,97,19.1
0,4/5/2017,6.3,98,15.5
0,4/5/2017,6.6,98,14.8
0,4/5/2017,6.8,97,19.7
0,4/5/2017,6.8,97,20.1
0,4/5/2017,6.7,97,21.7
0,4/5/2017,7,96,22.8
0,4/5/2017,7.3,94,20.3
0,4/5/2017,7.6,93,19.5
0,4/6/2017,7.6,93,22.3
0,4/6/2017,7.4,95,29.4
0,4/6/2017,7.6,95,31.8
0,4/6/2017,7.9,91,23.2
0,4/6/2017,7.6,92,16.6
0,4/6/2017,7.6,91,13.7
0,4/6/2017,7.9,87,16.6
0,4/6/2017,8.1,86,20.6
0,4/6/2017,7.9,87,24
0,4/6/2017,7.9,87,25.1
0,4/6/2017,7.9,85,29.2
0,4/6/2017,7.8,86,29.9
0,4/6/2017,7.4,88,23.4
0,4/6/2017,7.1,91,17.3
0,4/6/2017,6.3,98,19.9
0,4/6/2017,5.9,99,15.1
0,4/6/2017,6.1,99,10.5
0,4/6/2017,6.2,98,12.2
0,4/6/2017,6.4,98,13.4
0,4/6/2017,6.8,96,14.9
0,4/6/2017,7.2,95,10.4
0,4/6/2017,7.3,94,13.2
0,4/6/2017,6.9,96,17.9
0,4/6/2017,6.7,97,18.4
0,4/7/2017,6.8,97,15.5
0,4/7/2017,6.8,97,12
0,4/7/2017,6.7,97,7.9
0,4/7/2017,6.4,99,4.8
0,4/7/2017,6.3,99,16.9
0,4/7/2017,6.8,98,23.6
0,4/7/2017,6.8,98,14.6
0,4/7/2017,6.6,99,5.9
0,4/7/2017,6.4,99,9.2
0,4/7/2017,5.9,99,8.6
0,4/7/2017,5.8,99,7.6
0,4/7/2017,5.6,99,8.5
0,4/7/2017,5.4,100,5
0,4/7/2017,5.4,99,10.2
0,4/7/2017,5.3,100,13.7
0,4/7/2017,5.8,99,18.9
0,4/7/2017,6.5,97,22.6
0,4/7/2017,6.8,93,23.9
0,4/7/2017,7.2,92,21.7
0,4/7/2017,7.3,92,22.7
0,4/7/2017,7.7,89,24.7
0,4/7/2017,7.9,88,23.2
0,4/7/2017,7.8,89,15.1
0,4/7/2017,8.8,80,9
0,4/8/2017,8.4,83,7.5
0,4/8/2017,9.3,72,13.3
0,4/8/2017,10.7,49,35.5
0,4/8/2017,10.4,49,47.7
0,4/8/2017,10.2,51,40.7
0,4/8/2017,10.1,51,36.7
0,4/8/2017,9.8,53,32.9
0,4/8/2017,9.6,53,32.6
0,4/8/2017,9.3,53,33.1
0,4/8/2017,9.1,53,34.7
0,4/8/2017,9.1,51,35.5
0,4/8/2017,9.1,49,37.1
0,4/8/2017,8.8,51,39
0,4/8/2017,8.2,53,42.2
0,4/8/2017,8.1,52,42.4
0,4/8/2017,7.9,52,40.8
0,4/8/2017,8.1,52,37.4
0,4/8/2017,8.3,52,34.6
0,4/8/2017,8.8,52,30.4
0,4/8/2017,9.2,51,29.4
0,4/8/2017,8.8,63,14.8
0,4/8/2017,9.1,62,6.6
0,4/8/2017,9.1,65,11.8
0,4/8/2017,9.4,62,17.3
0,4/9/2017,9.4,61,19.5
0,4/9/2017,9.3,58,23.8
0,4/9/2017,9.4,55,26.4
0,4/9/2017,9.1,55,28.4
0,4/9/2017,8.6,59,22.4
0,4/9/2017,8.2,61,22.6
0,4/9/2017,8.2,62,21.2
0,4/9/2017,8.4,60,21.8
0,4/9/2017,8.2,61,21.9
0,4/9/2017,7.9,64,19.8
0,4/9/2017,7.7,66,14.8
0,4/9/2017,7.5,67,15.6
0,4/9/2017,7.3,68,15.2
0,4/9/2017,7.1,70,15.2
0,4/9/2017,7,72,15.8
0,4/9/2017,7,73,17.3
0,4/9/2017,7.2,76,15.5
0,4/9/2017,7.4,79,12.1
0,4/9/2017,7.9,78,8.8
0,4/9/2017,8.1,81,4.7
0,4/9/2017,9.2,67,1
0,4/9/2017,8.9,76,11.3
0,4/9/2017,9,79,8.7
0,4/9/2017,9.1,80,6.8
0,4/10/2017,9.6,67,4.5
0,4/10/2017,8.8,84,2
0,4/10/2017,8.6,86,1.5
0,4/10/2017,8.8,83,1.8
0,4/10/2017,8.7,78,5.8
0,4/10/2017,8.1,79,8.8
0,4/10/2017,7.4,82,11.8
0,4/10/2017,7.2,79,15.7
0,4/10/2017,7.2,77,20.5
0,4/10/2017,7.3,75,23.5
0,4/10/2017,7.4,74,26.6
0,4/10/2017,7.6,72,30.2
0,4/10/2017,7.9,70,37.1
0,4/10/2017,7.9,72,39.6
0,4/10/2017,7.6,79,26
0,4/10/2017,8.2,73,48.8
0,4/10/2017,8.9,63,46.1
0,4/10/2017,9.4,55,42.5
0,4/10/2017,9.8,49,44.8
0,4/10/2017,9.9,48,41.2
0,4/10/2017,10.1,47,37.2
0,4/10/2017,10.3,44,42.6
0,4/10/2017,10.4,44,40.9
0,4/10/2017,10.2,43,41.6
0,4/11/2017,10,42,38.2
0,4/11/2017,9.8,44,32.8
0,4/11/2017,9.6,45,31.7
0,4/11/2017,9.1,51,25
0,4/11/2017,8.9,52,22.9
0,4/11/2017,8.1,60,30.4
0,4/11/2017,7.8,64,29.9
0,4/11/2017,7.5,66,26.1
0,4/11/2017,7.3,67,22.9
0,4/11/2017,7.2,68,20
0,4/11/2017,6.8,73,12.7
0,4/11/2017,6.7,72,11.5
0,4/11/2017,6.6,75,18.3
0,4/11/2017,7,69,28.3
0,4/11/2017,7.5,65,35.7
0,4/11/2017,8.4,57,40.3
0,4/11/2017,8.9,55,47.3
0,4/11/2017,8.7,61,45.4
0,4/11/2017,8.8,69,42.3
0,4/11/2017,8.4,76,39.4
0,4/11/2017,8.1,79,41.7
0,4/11/2017,7.9,80,36
0,4/11/2017,8.2,78,32.8
0,4/11/2017,8.1,77,28.4
0,4/12/2017,8.3,74,24.7
0,4/12/2017,9.1,67,23.2
0,4/12/2017,10.3,47,32.4
0,4/12/2017,9.6,52,28.2
0,4/12/2017,12,36,8.2
0,4/12/2017,8.9,63,12.5
0,4/12/2017,8,81,27.9
0,4/12/2017,7.3,87,11.8
0,4/12/2017,7.3,86,12.1
0,4/12/2017,7.3,86,13
0,4/12/2017,7.6,85,14.5
0,4/12/2017,7.6,85,19.4
0,4/12/2017,7.7,86,20.1
0,4/12/2017,7.7,86,21.2
0,4/12/2017,7.8,85,21.7
0,4/12/2017,7.9,85,18.9
0,4/12/2017,8.5,83,18.2
0,4/12/2017,8.6,83,16.1
0,4/12/2017,8.9,83,16.5
0,4/12/2017,9.1,83,17.1
0,4/12/2017,9.2,84,18.1
0,4/12/2017,9.5,84,19.5
0,4/12/2017,9.9,83,14.5
0,4/12/2017,9.9,84,10.7
0,4/13/2017,10.2,82,16.2
0,4/13/2017,9.2,85,33.2
0,4/13/2017,9.9,80,29.2
0,4/13/2017,11.6,70,40.6
0,4/13/2017,11.8,66,51.9
0,4/13/2017,10.6,69,47.8
0,4/13/2017,9.8,76,33.4
0,4/13/2017,9,83,24.6
0,4/13/2017,9.1,84,26.1
0,4/13/2017,9.7,83,37.4
0,4/13/2017,9.9,84,43.3
0,4/13/2017,9.8,87,43.2
0,4/13/2017,9.4,82,43.9
0,4/13/2017,9.1,84,44
0,4/13/2017,8.6,89,38.7
0,4/13/2017,8.4,91,35.4
0,4/13/2017,8.2,92,27.4
0,4/13/2017,8.1,92,26.3
0,4/13/2017,8.4,90,26.4
0,4/13/2017,8.6,88,26.7
0,4/13/2017,8.8,88,26.3
0,4/13/2017,8.9,89,27.4
0,4/13/2017,8.8,90,29.2
0,4/13/2017,8.7,90,27.2
0,4/14/2017,8.8,89,26
0,4/14/2017,8.6,89,22
0,4/14/2017,8.6,88,23.4
0,4/14/2017,8.6,88,22.8
0,4/14/2017,8.9,86,15.6
0,4/14/2017,8.8,87,23.8
0,4/14/2017,8.9,86,27.5
0,4/14/2017,9.2,82,28.9
0,4/14/2017,9.6,79,33.6
0,4/14/2017,9.6,82,36.5
0,4/14/2017,9.6,85,33.3
0,4/14/2017,9.6,82,30.8
0,4/14/2017,9.9,73,32.3
0,4/14/2017,9.6,73,35.3
0,4/14/2017,9.8,72,36.2
0,4/14/2017,9.8,72,35.2
0,4/14/2017,9.3,76,28.5
0,4/14/2017,9.4,78,29.2
0,4/14/2017,9.6,77,30
0,4/14/2017,9.9,75,32.9
0,4/14/2017,9.8,77,31.3
0,4/14/2017,9.9,78,32.1
0,4/14/2017,10.1,78,34.8
0,4/14/2017,10.2,78,34.6
0,4/15/2017,10.6,77,36.9
0,4/15/2017,11,77,41.4
0,4/15/2017,11.5,76,41.1
0,4/15/2017,11.9,70,39.6
0,4/15/2017,10.8,76,29.2
0,4/15/2017,10.6,74,26.9
0,4/15/2017,12.1,64,28.6
0,4/15/2017,12.1,70,40.4
0,4/15/2017,12.3,68,39.3
0,4/15/2017,12.4,67,42
0,4/15/2017,12.3,67,38.5
0,4/15/2017,11.9,70,37.3
0,4/15/2017,10.8,75,29.7
0,4/15/2017,10.3,78,27.9
0,4/15/2017,10.2,78,27.8
0,4/15/2017,10.1,79,28
0,4/15/2017,9.9,81,22.3
0,4/15/2017,9.6,84,18.1
0,4/15/2017,9.6,85,14.1
0,4/15/2017,10.2,83,15.3
0,4/15/2017,11.6,76,11.3
0,4/15/2017,11.8,76,3.4
0,4/15/2017,10.8,82,13.3
0,4/15/2017,9.6,87,14.6
0,4/16/2017,9.8,86,17.2
0,4/16/2017,9.4,88,20.6
0,4/16/2017,9.3,89,22.8
0,4/16/2017,9.2,89,25.2
0,4/16/2017,9.6,89,4.4
0,4/16/2017,9.1,92,10.1
0,4/16/2017,9.1,92,13
0,4/16/2017,9.4,89,14.7
0,4/16/2017,9.6,89,17.3
0,4/16/2017,9.7,89,17.8
0,4/16/2017,9.6,90,3.1
0,4/16/2017,9.2,92,14.2
0,4/16/2017,9.6,90,18.4
0,4/16/2017,10,89,13.1
0,4/16/2017,11.6,84,6.9
0,4/16/2017,9.8,91,15.7
0,4/16/2017,9,94,13.3
0,4/16/2017,9.5,92,15.5
0,4/16/2017,9.4,92,13.7
0,4/16/2017,9.6,91,17.6
0,4/16/2017,9.7,91,18.2
0,4/16/2017,9.9,90,14.8
0,4/16/2017,10.2,89,16.9
0,4/16/2017,10.4,88,19.1
0,4/17/2017,10.4,88,21.3
0,4/17/2017,10,88,21.3
0,4/17/2017,9.9,87,24.9
0,4/17/2017,9.8,87,28.1
0,4/17/2017,9.9,89,35.3
0,4/17/2017,10.8,84,40.4
0,4/17/2017,10.7,84,39.2
0,4/17/2017,10.4,85,37.3
0,4/17/2017,10.5,85,37.5
0,4/17/2017,10.6,85,35.8
0,4/17/2017,10.2,87,32.2
0,4/17/2017,10.2,84,27.5
0,4/17/2017,10.6,78,39.1
0,4/17/2017,9.6,82,28.3
0,4/17/2017,10.1,84,30.4
0,4/17/2017,10.4,66,39.7
0,4/17/2017,9.6,80,14.9
0,4/17/2017,10.9,70,2.6
0,4/17/2017,9.9,77,28.4
0,4/17/2017,9.4,71,41.3
0,4/17/2017,10.1,60,47
0,4/17/2017,11,54,41.3
0,4/17/2017,10.5,59,38
0,4/17/2017,9.9,62,45.7
0,4/18/2017,10.1,59,47.4
0,4/18/2017,10.1,61,42.9
0,4/18/2017,10,62,43.4
0,4/18/2017,9.9,63,38.7
0,4/18/2017,10.2,64,29.1
0,4/18/2017,11.4,49,36.5
0,4/18/2017,10.4,57,29.1
0,4/18/2017,9.9,62,24.5
0,4/18/2017,9.6,63,21.2
0,4/18/2017,9.6,63,20
0,4/18/2017,9.3,65,17.1
0,4/18/2017,8.9,70,13.4
0,4/18/2017,8.6,73,8.3
0,4/18/2017,8.6,72,4
0,4/18/2017,8.4,76,3.3
0,4/18/2017,8.5,77,6
0,4/18/2017,8.8,73,7.2
0,4/18/2017,9.1,75,13
0,4/18/2017,9.4,72,17.6
0,4/18/2017,9.6,69,22.3
0,4/18/2017,9.9,68,22
0,4/18/2017,9.8,71,17.4
0,4/18/2017,9.8,68,21.4
0,4/18/2017,9.7,69,23.8
0,4/19/2017,9.8,72,25.7
0,4/19/2017,9.3,74,12.4
0,4/19/2017,8.9,79,18.8
0,4/19/2017,9.4,76,26.6
0,4/19/2017,9.2,80,28.7
0,4/19/2017,9.4,80,26.4
0,4/19/2017,9.2,86,17.1
0,4/19/2017,9.5,84,24.9
0,4/19/2017,9.7,86,38.3
0,4/19/2017,9.4,89,25.5
0,4/19/2017,8.9,90,22.1
0,4/19/2017,8.9,91,20
0,4/19/2017,8.9,92,16.6
0,4/19/2017,8.8,93,18.1
0,4/19/2017,8.9,93,20.9
0,4/19/2017,9.1,93,24.2
0,4/19/2017,9.5,94,29.8
